run,frame,generation,stage_us
private-material5072-on3,5307,1783,1521.800
private-material5072-on3,5308,1784,1558.300
private-material5072-on3,5309,1785,1459.800
private-material5072-on3,5310,1786,1367.200
private-material5072-on3,5311,1787,2148.600
private-material5072-on3,5312,1788,1395.200
private-material5072-on3,5313,1789,1322.800
private-material5072-on3,5314,1790,1253.900
private-material5072-on3,5315,1791,1879.000
private-material5072-on3,5316,1792,1233.300
private-material5072-on3,5317,1793,1219.800
private-material5072-on3,5318,1794,1407.200
private-material5072-on3,5319,1795,1571.000
private-material5072-on3,5320,1796,1268.400
private-material5072-on3,5321,1797,1321.800
private-material5072-on3,5322,1798,1274.100
private-material5072-on3,5323,1799,1248.100
private-material5072-on3,5324,1800,1331.400
private-material5072-on3,5325,1801,1254.000
private-material5072-on3,5326,1802,1297.500
private-material5072-on3,5327,1803,1276.800
private-material5072-on3,5328,1804,1530.100
private-material5072-on3,5329,1805,1378.300
private-material5072-on3,5330,1806,1257.100
private-material5072-on3,5331,1807,1256.500
private-material5072-on3,5332,1808,1728.600
private-material5072-on3,5333,1809,1322.800
private-material5072-on3,5334,1810,1305.100
private-material5072-on3,5335,1811,1286.900
private-material5072-on3,5336,1812,1336.800
private-material5072-on3,5337,1813,1394.500
private-material5072-on3,5338,1814,1309.300
private-material5072-on3,5339,1815,1279.800
private-material5072-on3,5340,1816,1245.400
private-material5072-on3,5341,1817,1529.100
private-material5072-on3,5342,1818,1526.700
private-material5072-on3,5343,1819,1371.200
private-material5072-on3,5344,1820,1305.700
private-material5072-on3,5345,1821,1615.100
private-material5072-on3,5346,1822,1286.500
private-material5072-on3,5347,1823,1543.400
private-material5072-on3,5348,1824,1267.600
private-material5072-on3,5349,1825,1676.500
private-material5072-on3,5350,1826,1397.000
private-material5072-on3,5351,1827,1802.000
private-material5072-on3,5352,1828,1940.400
private-material5072-on3,5353,1829,1439.600
private-material5072-on3,5354,1830,1384.300
private-material5072-on3,5355,1831,1346.200
private-material5072-on3,5356,1832,1395.700
private-material5072-on3,5357,1833,1338.900
private-material5072-on3,5358,1834,1686.900
private-material5072-on3,5359,1835,1914.500
private-material5072-on3,5360,1836,1386.900
private-material5072-on3,5361,1837,1430.600
private-material5072-on3,5362,1838,1445.700
private-material5072-on3,5363,1839,2026.400
private-material5072-on3,5364,1840,1558.200
private-material5072-on3,5365,1841,1617.300
private-material5072-on3,5366,1842,1906.400
private-material5072-on3,5367,1843,1459.800
private-material5072-on3,5368,1844,2003.400
private-material5072-on3,5369,1845,1396.100
private-material5072-on3,5370,1846,1356.800
private-material5072-on3,5371,1847,1389.900
private-material5072-on3,5372,1848,1351.000
private-material5072-on3,5373,1849,1680.700
private-material5072-on3,5374,1850,1298.800
private-material5072-on3,5375,1851,1285.400
private-material5072-on3,5376,1852,1290.800
private-material5072-on3,5377,1853,1306.800
private-material5072-on3,5378,1854,1334.500
private-material5072-on3,5379,1855,1284.800
private-material5072-on3,5380,1856,1441.300
private-material5072-on3,5381,1857,1516.000
private-material5072-on3,5382,1858,1770.100
private-material5072-on3,5383,1859,1276.200
private-material5072-on3,5384,1860,1321.600
private-material5072-on3,5385,1861,1304.600
private-material5072-on3,5386,1862,1344.300
private-material5072-on3,5387,1863,1614.200
private-material5072-on3,5388,1864,1330.900
private-material5072-on3,5389,1865,1371.600
private-material5072-on3,5390,1866,1320.100
private-material5072-on3,5391,1867,2196.900
private-material5072-on3,5392,1868,1282.700
private-material5072-on3,5393,1869,1321.600
private-material5072-on3,5394,1870,1323.400
private-material5072-on3,5395,1871,1686.100
private-material5072-on3,5396,1872,1325.300
private-material5072-on3,5397,1873,1261.800
private-material5072-on3,5398,1874,1294.100
private-material5072-on3,5399,1875,1294.300
private-material5072-on3,5400,1876,1616.100
private-material5072-on3,5401,1877,1376.600
private-material5072-on3,5402,1878,1523.400
private-material5072-on3,5403,1879,1596.300
private-material5072-on3,5404,1880,1925.600
private-material5072-on3,5405,1881,1549.700
private-material5072-on3,5406,1882,1419.500
private-material5072-on3,5407,1883,1249.100
private-material5072-on3,5408,1884,1688.400
private-material5072-on3,5409,1885,1332.300
private-material5072-on3,5410,1886,1246.600
private-material5072-on3,5411,1887,1272.200
private-material5072-on3,5412,1888,1356.800
private-material5072-on3,5413,1889,1225.400
private-material5072-on3,5414,1890,1757.600
private-material5072-on3,5415,1891,1290.100
private-material5072-on3,5416,1892,1251.100
private-material5072-on3,5417,1893,1341.600
private-material5072-on3,5418,1894,1224.900
private-material5072-on3,5419,1895,1359.700
private-material5072-on3,5420,1896,1592.500
private-material5072-on3,5421,1897,1407.300
private-material5072-on3,5422,1898,1379.300
private-material5072-on3,5423,1899,1356.300
private-material5072-on3,5424,1900,1588.700
private-material5072-on3,5425,1901,1740.100
private-material5072-on3,5426,1902,1268.500
private-material5072-on3,5427,1903,1381.100
private-material5072-on3,5428,1904,1256.300
private-material5072-on3,5429,1905,1239.500
private-material5072-on3,5430,1906,1231.500
private-material5072-on3,5431,1907,1426.700
private-material5072-on3,5432,1908,1739.100
private-material5072-on3,5433,1909,1237.600
private-material5072-on3,5434,1910,1326.500
private-material5072-on3,5435,1911,1259.200
private-material5072-on3,5436,1912,1244.100
private-material5072-on3,5437,1913,1439.500
private-material5072-on3,5438,1914,1238.600
private-material5072-on3,5439,1915,1274.900
private-material5072-on3,5440,1916,1276.900
private-material5072-on3,5441,1917,1681.000
private-material5072-on3,5442,1918,1527.700
private-material5072-on3,5443,1919,1228.900
private-material5072-on3,5444,1920,1255.700
private-material5072-on3,5445,1921,1409.000
private-material5072-on3,5446,1922,1257.800
private-material5072-on3,5447,1923,1599.300
private-material5072-on3,5448,1924,1260.900
private-material5072-on3,5449,1925,1253.300
private-material5072-on3,5450,1926,1292.400
private-material5072-on3,5451,1927,1288.200
private-material5072-on3,5452,1928,1876.800
private-material5072-on3,5453,1929,1261.200
private-material5072-on3,5454,1930,1226.900
private-material5072-on3,5455,1931,1230.100
private-material5072-on3,5456,1932,1285.500
private-material5072-on3,5457,1933,1684.800
private-material5072-on3,5458,1934,1275.300
private-material5072-on3,5459,1935,1247.900
private-material5072-on3,5460,1936,1331.400
private-material5072-on3,5461,1937,1879.600
private-material5072-on3,5462,1938,1499.100
private-material5072-on3,5463,1939,1265.400
private-material5072-on3,5464,1940,1258.000
private-material5072-on3,5465,1941,1673.200
private-material5072-on3,5466,1942,1856.400
private-material5072-on3,5467,1943,1275.400
private-material5072-on3,5468,1944,1449.700
private-material5072-on3,5469,1945,1513.600
private-material5072-on3,5470,1946,1269.500
private-material5072-on3,5471,1947,1360.300
private-material5072-on3,5472,1948,1262.300
private-material5072-on3,5473,1949,1366.600
private-material5072-on3,5474,1950,1658.600
private-material5072-on3,5475,1951,1296.200
private-material5072-on3,5476,1952,1300.900
private-material5072-on3,5477,1953,1352.600
private-material5072-on3,5478,1954,1363.800
private-material5072-on3,5479,1955,1369.800
private-material5072-on3,5480,1956,1717.300
private-material5072-on3,5481,1957,1905.100
private-material5072-on3,5482,1958,1698.400
private-material5072-on3,5483,1959,1447.600
private-material5072-on3,5484,1960,1755.000
private-material5072-on3,5485,1961,1448.200
private-material5072-on3,5486,1962,1499.200
private-material5072-on3,5487,1963,2115.600
private-material5072-on3,5488,1964,1490.900
private-material5072-on3,5489,1965,1658.200
private-material5072-on3,5490,1966,1887.400
private-material5072-on3,5491,1967,1440.700
private-material5072-on3,5492,1968,1700.700
private-material5072-on3,5493,1969,1399.500
private-material5072-on3,5494,1970,1396.700
private-material5072-on3,5496,1971,2679.900
private-material5072-on3,5497,1972,1280.400
private-material5072-on3,5498,1973,1506.600
private-material5072-on3,5499,1974,1627.400
private-material5072-on3,5500,1975,1376.600
private-material5072-on3,5501,1976,1395.800
private-material5072-on3,5502,1977,1363.700
private-material5072-on3,5503,1978,1282.300
private-material5072-on3,5504,1979,1308.200
private-material5072-on3,5505,1980,1561.900
private-material5072-on3,5506,1981,1248.100
private-material5072-on3,5507,1982,1502.200
private-material5072-on3,5508,1983,1330.000
private-material5072-on3,5509,1984,1353.400
private-material5072-on3,5510,1985,1644.300
private-material5072-on3,5511,1986,1332.400
private-material5072-on3,5512,1987,1363.700
private-material5072-on3,5513,1988,1569.600
private-material5072-on3,5514,1989,1305.400
private-material5072-on3,5515,1990,1822.300
private-material5072-on3,5516,1991,1312.100
private-material5072-on3,5517,1992,1389.200
private-material5072-on3,5518,1993,1352.000
private-material5072-on3,5519,1994,1358.400
private-material5072-on3,5520,1995,1737.300
private-material5072-on3,5521,1996,1318.200
private-material5072-on3,5522,1997,1280.500
private-material5072-on3,5523,1998,1299.000
private-material5072-on3,5524,1999,1239.900
private-material5072-on3,5525,2000,1326.700
private-material5072-on3,5526,2001,1256.000
private-material5072-on3,5527,2002,1419.800
private-material5072-on3,5528,2003,1707.100
private-material5072-on3,5529,2004,1252.500
private-material5072-on3,5530,2005,1315.400
private-material5072-on3,5531,2006,1372.300
private-material5072-on3,5532,2007,1356.400
private-material5072-on3,5533,2008,1425.300
private-material5072-on3,5534,2009,1383.400
private-material5072-on3,5535,2010,2457.500
private-material5072-on3,5536,2011,1261.500
private-material5072-on3,5537,2012,1514.000
private-material5072-on3,5538,2013,1264.000
private-material5072-on3,5539,2014,1688.000
private-material5072-on3,5540,2015,1409.200
private-material5072-on3,5541,2016,1446.500
private-material5072-on3,5542,2017,1815.000
private-material5072-on3,5543,2018,1271.400
private-material5072-on3,5544,2019,1334.700
private-material5072-on3,5545,2020,1237.200
private-material5072-on3,5546,2021,1270.800
private-material5072-on3,5547,2022,1555.200
private-material5072-on3,5548,2023,1421.800
private-material5072-on3,5549,2024,1311.900
private-material5072-on3,5550,2025,1288.400
private-material5072-on3,5551,2026,1294.000
private-material5072-on3,5552,2027,1623.000
private-material5072-on3,5553,2028,1271.600
private-material5072-on3,5554,2029,1331.000
private-material5072-on3,5555,2030,1415.000
private-material5072-on3,5556,2031,1297.500
private-material5072-on3,5557,2032,2042.900
private-material5072-on3,5558,2033,1254.600
private-material5072-on3,5559,2034,1251.800
private-material5072-on3,5560,2035,1710.500
private-material5072-on3,5561,2036,1240.200
private-material5072-on3,5562,2037,1288.000
private-material5072-on3,5563,2038,1653.500
private-material5072-on3,5564,2039,1275.700
private-material5072-on3,5565,2040,1313.100
private-material5072-on3,5566,2041,1920.000
private-material5072-on3,5567,2042,1239.800
private-material5072-on3,5568,2043,1253.800
private-material5072-on3,5569,2044,1304.200
private-material5072-on3,5570,2045,1290.100
private-material5072-on3,5571,2046,1554.900
private-material5072-on3,5572,2047,1344.400
private-material5072-on3,5573,2048,1636.700
private-material5072-on3,5574,2049,1260.900
private-material5072-on3,5575,2050,1324.600
private-material5072-on3,5576,2051,1256.500
private-material5072-on3,5577,2052,1451.700
private-material5072-on3,5578,2053,1348.100
private-material5072-on3,5579,2054,1262.900
private-material5072-on3,5580,2055,1283.100
private-material5072-on3,5581,2056,1263.000
private-material5072-on3,5582,2057,1623.700
private-material5072-on3,5583,2058,1244.300
private-material5072-on3,5584,2059,1867.100
private-material5072-on3,5585,2060,1584.500
private-material5072-on3,5586,2061,2045.800
private-material5072-on3,5587,2062,1402.700
private-material5072-on3,5588,2063,1252.100
private-material5072-on3,5589,2064,1240.600
private-material5072-on3,5590,2065,1320.300
private-material5072-on3,5591,2066,1621.600
private-material5072-on3,5592,2067,1237.500
private-material5072-on3,5593,2068,1245.600
private-material5072-on3,5594,2069,1326.300
private-material5072-on3,5595,2070,1416.200
private-material5072-on3,5596,2071,1914.200
private-material5072-on3,5597,2072,1336.700
private-material5072-on3,5598,2073,1222.600
private-material5072-on3,5599,2074,1284.700
private-material5072-on3,5600,2075,1303.200
private-material5072-on3,5601,2076,1768.700
private-material5072-on3,5602,2077,1284.500
private-material5072-on3,5603,2078,1284.300
private-material5072-on3,5604,2079,1324.500
private-material5072-on3,5605,2080,1636.600
private-material5072-on3,5606,2081,1460.700
private-material5072-on3,5607,2082,1281.200
private-material5072-on3,5608,2083,1301.900
