run,frame,source_us,assembly_us,hash_us,materials_us,snapshot_us,depth_tests,depth_verified,depth_skipped
written-nogl3,3877,990.500,1948.800,285.800,60.900,0.400,0,0,0
written-nogl3,3878,982.600,1920.700,278.800,62.400,0.600,0,0,0
written-nogl3,3879,996.600,1907.200,273.500,59.700,0.800,0,0,0
written-nogl3,3880,993.300,1889.200,273.900,59.900,0.300,0,0,0
written-nogl3,3881,1013.600,1905.500,267.100,65.000,0.300,0,0,0
written-nogl3,3882,974.800,1883.900,267.300,56.400,0.400,0,0,0
written-nogl3,3883,988.600,1879.700,267.300,60.100,0.300,0,0,0
written-nogl3,3884,1032.100,1930.800,266.500,57.500,0.400,0,0,0
written-nogl3,3885,952.700,1930.900,266.200,58.500,0.400,0,0,0
written-nogl3,3886,979.900,1958.100,266.100,61.300,0.400,0,0,0
written-nogl3,3887,965.700,1875.800,265.300,61.900,0.600,0,0,0
written-nogl3,3888,1000.800,2012.700,265.600,61.000,0.600,0,0,0
written-nogl3,3889,1032.400,1948.300,265.500,62.600,0.500,0,0,0
written-nogl3,3890,970.400,2004.500,266.900,63.600,0.300,0,0,0
written-nogl3,3891,1003.000,1648.700,71.900,55.600,0.400,0,0,0
written-nogl3,3892,993.600,1600.800,72.000,52.100,0.400,0,0,0
written-nogl3,3893,973.200,1722.900,70.600,54.100,0.200,0,0,0
written-nogl3,3894,995.700,1605.600,61.700,62.800,0.500,0,0,0
written-nogl3,3895,1022.300,1547.000,63.700,57.400,0.500,0,0,0
written-nogl3,3896,957.900,1538.100,63.800,50.300,0.300,0,0,0
written-nogl3,3897,942.500,1534.600,63.800,51.300,0.400,0,0,0
written-nogl3,3898,948.300,1531.000,62.700,49.200,0.300,0,0,0
written-nogl3,3899,969.600,1525.700,61.900,54.900,0.200,0,0,0
written-nogl3,3900,941.600,1547.900,78.300,54.000,0.400,0,0,0
written-nogl3,3901,936.700,1548.200,78.200,49.800,0.300,0,0,0
written-nogl3,3902,965.200,1580.100,77.900,56.800,0.600,0,0,0
written-nogl3,3903,958.500,1528.100,76.600,50.200,0.400,0,0,0
written-nogl3,3904,979.000,1649.600,75.500,50.300,0.400,0,0,0
written-nogl3,3905,1040.400,1622.000,84.500,58.500,0.700,0,0,0
written-nogl3,3906,996.500,1570.600,74.200,59.400,0.400,0,0,0
written-nogl3,3907,975.700,1768.300,72.700,60.500,1.100,0,0,0
written-nogl3,3908,1008.700,1560.900,70.800,58.800,0.700,0,0,0
written-nogl3,3910,1000.300,1545.100,70.400,52.100,0.400,0,0,0
written-nogl3,3911,965.200,1576.700,62.500,54.700,0.400,0,0,0
written-nogl3,3912,985.500,1699.800,63.300,59.300,0.500,0,0,0
written-nogl3,3913,962.600,1524.600,63.300,51.800,0.300,0,0,0
written-nogl3,3914,981.100,1552.100,63.300,54.900,0.400,0,0,0
written-nogl3,3915,956.000,1524.800,63.400,49.700,0.400,0,0,0
written-nogl3,3916,998.500,1587.900,63.400,50.500,0.400,0,0,0
written-nogl3,3917,939.100,1556.400,63.500,49.700,0.400,0,0,0
written-nogl3,3918,995.900,1536.500,64.200,55.900,0.400,0,0,0
written-nogl3,3919,1084.300,1553.100,63.500,53.800,0.300,0,0,0
written-nogl3,3920,953.900,1516.200,72.000,50.000,0.400,0,0,0
written-nogl3,3921,996.700,1723.800,71.900,54.500,0.300,0,0,0
written-nogl3,3922,978.100,1556.500,71.900,55.800,0.600,0,0,0
written-nogl3,3923,1053.500,1610.500,72.000,54.200,0.400,0,0,0
written-nogl3,3924,961.800,1539.200,72.000,52.500,0.400,0,0,0
written-nogl3,3925,1036.000,1611.400,71.900,58.800,0.500,0,0,0
written-nogl3,3926,992.200,1538.200,76.700,54.700,0.400,0,0,0
written-nogl3,3927,956.200,1539.100,71.900,52.100,0.300,0,0,0
written-nogl3,3928,1022.100,1597.200,71.700,51.500,0.200,0,0,0
written-nogl3,3929,1044.000,1532.300,71.700,51.000,0.800,0,0,0
written-nogl3,3930,939.100,1539.800,71.000,49.800,0.500,0,0,0
written-nogl3,3931,972.300,1558.700,69.500,69.900,0.600,0,0,0
written-nogl3,3932,959.000,1541.900,69.400,55.200,1.000,0,0,0
written-nogl3,3933,972.000,1549.100,70.600,55.400,0.400,0,0,0
written-nogl3,3934,992.500,1583.000,69.300,52.800,0.400,0,0,0
written-nogl3,3935,958.100,1509.400,62.500,48.800,0.400,0,0,0
written-nogl3,3936,990.800,1562.500,62.000,50.500,0.400,0,0,0
written-nogl3,3937,1075.700,1585.300,61.300,50.500,0.400,0,0,0
written-nogl3,3938,956.600,1614.400,83.300,57.300,0.700,0,0,0
written-nogl3,3939,996.300,1687.500,81.000,51.000,0.300,0,0,0
written-nogl3,3940,943.800,1558.200,78.400,50.300,0.200,0,0,0
written-nogl3,3941,954.900,1600.600,117.800,59.100,0.400,0,0,0
written-nogl3,3942,1047.800,1564.800,56.800,51.600,0.500,0,0,0
written-nogl3,3943,970.100,1518.600,59.600,50.200,0.400,0,0,0
written-nogl3,3944,984.300,1508.500,59.300,50.400,0.400,0,0,0
written-nogl3,3945,976.800,1555.000,58.200,49.300,0.400,0,0,0
written-nogl3,3946,964.600,1539.400,58.000,49.500,0.400,0,0,0
written-nogl3,3947,1079.600,1711.600,60.000,58.900,0.600,0,0,0
written-nogl3,3948,1022.100,1499.400,58.100,56.300,0.400,0,0,0
written-nogl3,3949,950.900,1624.800,57.400,60.900,0.700,0,0,0
written-nogl3,3950,963.300,1542.100,57.300,53.100,1.200,0,0,0
written-nogl3,3951,979.000,1478.300,61.000,49.300,0.300,0,0,0
written-nogl3,3952,948.900,1485.000,59.600,49.500,0.400,0,0,0
written-nogl3,3953,947.800,1482.100,58.000,48.700,0.400,0,0,0
written-nogl3,3954,936.800,1556.600,55.200,68.900,0.200,0,0,0
written-nogl3,3955,1023.200,1468.200,54.500,50.000,0.400,0,0,0
written-nogl3,3956,1061.400,1494.400,54.500,56.500,0.400,0,0,0
written-nogl3,3957,1045.300,1539.400,54.300,53.700,0.400,0,0,0
written-nogl3,3958,947.100,1462.200,57.300,49.900,0.300,0,0,0
written-nogl3,3959,1017.500,1577.500,55.400,56.600,1.000,0,0,0
written-nogl3,3960,971.000,1568.600,54.700,53.400,0.500,0,0,0
written-nogl3,3961,968.500,1590.700,53.600,56.000,0.500,0,0,0
written-nogl3,3962,977.200,1463.000,53.400,56.100,0.300,0,0,0
written-nogl3,3963,951.800,1466.000,52.100,49.400,0.400,0,0,0
written-nogl3,3964,965.700,1517.000,52.700,50.000,0.400,0,0,0
written-nogl3,3965,986.400,1487.300,46.000,51.800,0.400,0,0,0
written-nogl3,3966,1008.900,1467.800,45.600,50.900,0.400,0,0,0
written-nogl3,3967,990.600,1457.200,51.900,56.300,0.500,0,0,0
written-nogl3,3968,1091.900,1460.000,47.800,57.500,0.600,0,0,0
written-nogl3,3969,957.300,1445.800,47.400,52.900,0.600,0,0,0
written-nogl3,3970,964.700,1436.300,47.400,52.900,0.400,0,0,0
written-nogl3,3971,981.400,1485.800,46.900,61.400,0.500,0,0,0
written-nogl3,3972,933.700,1432.700,50.000,48.800,0.400,0,0,0
written-nogl3,3973,983.000,1409.700,44.900,51.600,0.400,0,0,0
written-nogl3,3974,938.900,1415.000,42.500,49.100,0.400,0,0,0
written-nogl3,3975,949.900,1426.900,43.200,50.200,0.600,0,0,0
written-nogl3,3976,943.900,1412.800,41.600,49.700,0.400,0,0,0
written-nogl3,3977,964.400,1435.800,41.400,52.700,0.500,0,0,0
written-nogl3,3978,953.800,1467.100,44.200,54.300,0.400,0,0,0
written-nogl3,3979,955.600,1412.600,43.800,47.300,0.400,0,0,0
written-nogl3,3980,947.500,1422.500,41.700,48.900,0.400,0,0,0
written-nogl3,3981,950.200,1479.400,33.400,61.800,0.600,0,0,0
written-nogl3,3982,970.800,1418.500,33.900,55.300,0.400,0,0,0
written-nogl3,3983,966.600,1410.200,36.300,50.000,0.300,0,0,0
written-nogl3,3984,953.900,1420.300,35.200,51.800,0.400,0,0,0
written-nogl3,3985,953.300,1462.000,38.100,57.900,0.400,0,0,0
written-nogl3,3986,985.400,1406.200,36.000,51.300,0.300,0,0,0
written-nogl3,3987,992.100,1423.800,35.000,54.000,0.600,0,0,0
written-nogl3,3988,959.000,1420.300,36.900,49.700,0.400,0,0,0
written-nogl3,3989,947.600,1413.000,33.200,51.800,0.300,0,0,0
written-nogl3,3990,1163.900,1411.700,31.700,59.700,0.400,0,0,0
written-nogl3,3991,981.700,1470.600,34.100,49.000,0.500,0,0,0
written-nogl3,3992,957.400,1387.700,34.100,48.600,0.400,0,0,0
written-nogl3,3993,954.500,1432.300,31.900,52.500,0.400,0,0,0
written-nogl3,3994,946.800,1430.700,31.000,61.800,0.400,0,0,0
written-nogl3,3995,938.100,1405.900,31.900,57.900,0.500,0,0,0
written-nogl3,3996,978.300,1470.100,32.200,61.400,0.500,0,0,0
written-nogl3,3997,958.600,1370.800,32.100,49.700,0.200,0,0,0
written-nogl3,3998,952.000,1452.500,38.100,55.200,0.500,0,0,0
written-nogl3,3999,972.400,1377.500,37.900,60.000,0.400,0,0,0
written-nogl3,4000,954.700,1408.400,35.400,56.800,0.300,0,0,0
written-nogl3,4001,1026.500,1417.600,35.400,54.500,0.500,0,0,0
written-nogl3,4002,1025.700,1400.400,32.400,56.900,0.400,0,0,0
written-nogl3,4003,982.100,1463.800,31.700,62.100,0.800,0,0,0
written-nogl3,4004,948.400,1358.200,33.000,66.400,0.400,0,0,0
written-nogl3,4005,1035.000,1363.800,34.300,58.600,0.300,0,0,0
written-nogl3,4006,961.700,1351.300,33.600,48.200,0.400,0,0,0
written-nogl3,4007,963.100,1409.200,37.500,50.100,0.500,0,0,0
written-nogl3,4008,948.500,1352.400,33.000,48.100,0.600,0,0,0
written-nogl3,4009,963.200,1410.500,78.800,54.100,0.400,0,0,0
written-nogl3,4010,968.700,1344.000,32.100,48.000,0.400,0,0,0
written-nogl3,4011,981.200,1345.400,34.500,50.300,0.700,0,0,0
written-nogl3,4012,957.200,1343.700,34.600,48.000,0.400,0,0,0
written-nogl3,4013,989.700,1320.500,32.400,49.200,0.300,0,0,0
written-nogl3,4014,965.000,1316.300,31.500,48.900,0.400,0,0,0
written-nogl3,4015,953.400,1339.100,31.900,54.700,0.300,0,0,0
written-nogl3,4016,952.100,1331.700,32.300,47.200,0.400,0,0,0
written-nogl3,4017,1052.900,1337.800,32.100,54.600,0.600,0,0,0
written-nogl3,4018,966.700,1329.200,34.800,49.600,0.500,0,0,0
written-nogl3,4019,1023.500,1376.600,34.700,54.300,0.800,0,0,0
written-nogl3,4020,1034.100,1914.400,32.500,52.000,0.500,0,0,0
written-nogl3,4021,949.400,1367.700,36.700,52.000,0.500,0,0,0
written-nogl3,4022,1031.400,1385.000,44.700,55.900,0.300,0,0,0
written-nogl3,4023,970.400,1336.600,34.700,49.200,0.400,0,0,0
written-nogl3,4024,966.200,1362.000,39.600,53.200,0.600,0,0,0
written-nogl3,4025,1011.700,1383.600,41.900,53.900,0.300,0,0,0
written-nogl3,4026,965.400,1186.900,17.100,54.400,0.400,0,0,0
written-nogl3,4027,938.600,1167.600,17.100,48.400,0.300,0,0,0
written-nogl3,4028,955.300,1164.100,14.000,50.200,0.800,0,0,0
written-nogl3,4029,978.100,1170.600,12.400,53.300,0.400,0,0,0
written-nogl3,4030,952.500,1158.900,15.100,50.000,0.400,0,0,0
written-nogl3,4031,961.700,1184.600,13.800,51.100,1.100,0,0,0
written-nogl3,4032,952.200,1177.100,13.500,52.400,1.100,0,0,0
written-nogl3,4033,987.800,1154.700,13.500,53.400,0.500,0,0,0
written-nogl3,4034,992.800,1197.400,13.100,54.900,0.400,0,0,0
written-nogl3,4035,1019.000,1167.500,10.600,54.600,0.700,0,0,0
written-nogl3,4036,1041.100,1254.300,13.400,56.100,0.500,0,0,0
written-nogl3,4037,957.500,1161.400,13.700,49.600,0.300,0,0,0
written-nogl3,4038,972.600,1172.600,13.600,50.700,0.500,0,0,0
written-nogl3,4039,963.100,1149.000,13.300,46.600,0.400,0,0,0
written-nogl3,4040,959.300,1152.100,13.500,46.000,0.400,0,0,0
written-nogl3,4041,965.000,1142.300,12.200,48.400,0.400,0,0,0
written-nogl3,4042,979.400,1142.000,11.700,50.400,0.500,0,0,0
written-nogl3,4043,992.700,1177.100,10.700,52.600,0.400,0,0,0
written-nogl3,4044,959.200,1134.900,12.400,53.100,0.400,0,0,0
written-nogl3,4045,967.500,1338.900,13.500,97.300,1.400,0,0,0
written-nogl3,4046,936.300,1147.900,13.300,45.900,0.900,0,0,0
written-nogl3,4047,956.300,1150.800,9.600,46.600,0.300,0,0,0
written-nogl3,4048,961.000,1152.300,11.600,125.000,0.600,0,0,0
written-nogl3,4049,957.000,1158.100,11.300,48.800,0.400,0,0,0
written-nogl3,4050,961.500,1137.500,11.300,47.600,0.700,0,0,0
written-nogl3,4051,948.000,1143.100,11.600,46.300,0.300,0,0,0
written-nogl3,4052,1009.400,1174.800,9.600,47.000,0.300,0,0,0
written-nogl3,4053,946.800,1142.300,10.800,46.800,0.700,0,0,0
written-nogl3,4054,950.000,1132.100,12.000,46.600,0.300,0,0,0
written-nogl3,4055,1007.000,1113.000,8.100,46.100,0.300,0,0,0
written-nogl3,4056,962.700,1145.900,9.500,54.100,0.500,0,0,0
written-nogl3,4057,980.200,1180.800,10.800,47.800,0.400,0,0,0
written-nogl3,4058,989.700,1134.300,8.700,47.300,0.400,0,0,0
written-nogl3,4059,992.100,1135.300,7.100,52.800,0.500,0,0,0
written-nogl3,4060,924.200,1129.600,8.800,46.500,0.400,0,0,0
written-nogl3,4061,956.100,1118.800,7.800,44.500,0.300,0,0,0
written-nogl3,4062,954.500,1107.100,7.400,50.700,0.400,0,0,0
written-nogl3,4063,951.600,1120.800,8.700,47.200,0.400,0,0,0
written-nogl3,4064,947.600,1122.100,8.200,45.700,0.300,0,0,0
written-nogl3,4065,976.800,1149.000,8.100,48.200,0.800,0,0,0
written-nogl3,4066,943.000,1116.600,8.200,45.600,0.400,0,0,0
written-nogl3,4067,982.300,1102.200,9.300,47.300,0.400,0,0,0
written-nogl3,4068,950.900,1343.400,8.200,54.400,0.600,0,0,0
written-nogl3,4069,982.900,1105.400,5.500,47.500,1.200,0,0,0
written-nogl3,4070,975.900,1126.300,12.200,50.500,0.400,0,0,0
written-nogl3,4071,983.300,1136.900,14.200,54.200,0.500,0,0,0
written-nogl3,4072,1015.100,1140.200,14.200,59.400,0.400,0,0,0
written-nogl3,4073,1039.400,1132.900,10.600,51.000,0.400,0,0,0
written-nogl3,4074,946.400,1156.100,10.200,48.400,0.500,0,0,0
written-nogl3,4075,969.700,1111.700,10.800,47.500,0.200,0,0,0
written-nogl3,4076,971.700,1104.700,9.800,48.500,0.600,0,0,0
written-nogl3,4077,955.800,1109.800,16.600,45.100,0.600,0,0,0
written-nogl3,4078,956.500,1108.100,13.000,48.700,0.400,0,0,0
written-nogl3,4079,992.800,1139.800,16.200,49.600,0.500,0,0,0
written-nogl3,4080,957.900,1112.600,19.000,48.400,0.400,0,0,0
written-nogl3,4081,942.600,1112.900,16.700,45.500,0.400,0,0,0
written-nogl3,4082,959.500,1119.100,36.100,48.600,0.400,0,0,0
written-nogl3,4083,944.400,1194.100,38.100,51.500,0.400,0,0,0
written-nogl3,4084,956.600,1127.200,44.700,46.300,0.200,0,0,0
written-nogl3,4085,999.900,1261.100,43.200,56.400,0.500,0,0,0
written-nogl3,4086,956.500,1210.800,43.000,51.200,0.500,0,0,0
written-nogl3,4087,998.300,1220.900,60.200,49.600,0.400,0,0,0
written-nogl3,4088,950.000,1144.100,57.600,46.900,0.400,0,0,0
written-nogl3,4089,948.100,1149.100,57.300,46.900,0.300,0,0,0
written-nogl3,4090,945.900,1141.500,55.100,48.400,0.300,0,0,0
written-nogl3,4091,938.200,1156.400,55.800,51.000,0.500,0,0,0
written-nogl3,4092,1051.800,1163.100,49.200,53.600,0.900,0,0,0
written-nogl3,4093,952.400,1112.500,54.400,46.300,0.300,0,0,0
written-nogl3,4094,949.800,1126.200,53.600,46.400,0.400,0,0,0
written-nogl3,4095,1009.500,1128.000,55.300,51.300,0.400,0,0,0
written-nogl3,4096,980.000,1181.500,51.900,54.000,0.400,0,0,0
written-nogl3,4097,966.500,1123.100,51.100,51.100,0.500,0,0,0
written-nogl3,4098,975.100,1223.000,58.300,60.000,0.600,0,0,0
written-nogl3,4099,966.100,1138.800,55.100,49.600,0.300,0,0,0
written-nogl3,4100,966.600,1130.900,54.400,44.900,0.500,0,0,0
written-nogl3,4101,951.700,1112.500,51.100,59.700,1.400,0,0,0
written-nogl3,4102,980.800,1132.200,51.200,46.600,0.400,0,0,0
written-nogl3,4103,945.400,1188.800,50.300,47.100,0.300,0,0,0
written-nogl3,4104,950.000,1128.600,50.900,47.900,0.400,0,0,0
written-nogl3,4105,960.900,1129.500,52.000,45.800,0.200,0,0,0
written-nogl3,4106,1003.800,1115.700,55.500,47.800,0.300,0,0,0
written-nogl3,4107,953.100,1112.600,55.500,52.100,0.400,0,0,0
written-nogl3,4108,963.600,1129.100,58.700,50.300,0.400,0,0,0
written-nogl3,4109,949.900,1132.400,59.500,50.300,0.500,0,0,0
written-nogl3,4110,1242.000,1154.800,54.600,49.500,0.600,0,0,0
written-nogl3,4111,944.100,1135.200,55.100,57.900,0.200,0,0,0
written-nogl3,4112,955.000,1206.400,55.200,55.000,0.300,0,0,0
written-nogl3,4113,979.800,1158.400,60.000,52.300,0.500,0,0,0
written-nogl3,4114,997.300,1189.900,57.100,56.400,0.300,0,0,0
written-nogl3,4115,976.100,1286.900,59.000,52.300,0.500,0,0,0
written-nogl3,4116,936.900,1134.800,43.100,68.300,0.400,0,0,0
written-nogl3,4117,952.500,1134.300,43.600,50.400,0.400,0,0,0
written-nogl3,4118,946.000,1158.400,13.000,51.100,0.300,0,0,0
written-nogl3,4119,968.100,1146.500,7.100,46.600,0.300,0,0,0
written-nogl3,4120,975.500,1179.600,10.900,51.500,0.600,0,0,0
written-nogl3,4121,950.700,1141.300,14.900,44.700,0.400,0,0,0
written-nogl3,4122,954.100,1158.600,8.300,47.000,0.400,0,0,0
written-nogl3,4123,1006.000,1131.700,10.900,50.600,0.400,0,0,0
written-nogl3,4124,951.500,1131.200,8.900,47.200,0.300,0,0,0
written-nogl3,4125,977.500,1229.400,12.200,55.500,0.800,0,0,0
written-nogl3,4126,943.700,1149.100,11.400,48.600,0.400,0,0,0
written-nogl3,4127,949.500,1172.300,12.400,49.200,2.100,0,0,0
written-nogl3,4128,978.500,1163.200,13.300,49.900,0.500,0,0,0
written-nogl3,4129,953.000,1174.600,13.600,47.100,0.200,0,0,0
written-nogl3,4130,1007.200,1273.100,12.100,53.800,0.400,0,0,0
written-nogl3,4131,948.300,1179.800,13.400,52.900,0.400,0,0,0
written-nogl3,4133,965.000,1202.900,15.500,48.300,0.400,0,0,0
written-nogl3,4135,959.000,1271.600,16.400,49.500,0.400,0,0,0
written-nogl3,4137,974.600,1239.600,19.600,47.400,0.200,0,0,0
written-nogl3,4139,966.000,1245.500,9.600,48.300,1.000,0,0,0
written-nogl3,4140,1008.800,1300.600,9.300,51.200,0.400,0,0,0
written-nogl3,4141,951.400,1271.700,14.000,47.800,0.300,0,0,0
written-nogl3,4142,990.500,1269.600,11.800,49.100,0.300,0,0,0
written-nogl3,4143,957.500,1427.600,12.700,60.600,1.100,0,0,0
written-nogl3,4144,959.500,1371.600,15.500,56.000,0.500,0,0,0
written-nogl3,4145,1002.100,1324.000,13.800,50.000,0.400,0,0,0
written-nogl3,4146,960.600,1299.800,10.400,48.200,0.400,0,0,0
written-nogl3,4147,974.600,1347.700,10.100,48.300,0.400,0,0,0
written-nogl3,4148,976.000,1426.800,27.000,51.600,0.500,0,0,0
written-nogl3,4149,951.900,1337.100,16.200,47.200,0.400,0,0,0
written-nogl3,4150,953.400,1348.300,13.100,44.400,0.300,0,0,0
written-nogl3,4151,962.900,1361.400,15.100,46.100,0.400,0,0,0
written-nogl3,4152,944.300,1336.500,20.900,47.000,0.300,0,0,0
written-nogl3,4153,958.400,1292.100,15.300,45.200,0.300,0,0,0
written-nogl3,4154,1043.600,1278.600,11.700,46.700,0.300,0,0,0
written-nogl3,4155,1014.200,1369.700,28.100,47.000,0.500,0,0,0
written-nogl3,4156,983.500,1344.000,24.000,48.800,0.500,0,0,0
written-nogl3,4157,959.900,1285.900,15.800,46.500,0.500,0,0,0
written-nogl3,4158,957.700,1282.000,16.800,46.600,0.400,0,0,0
written-nogl3,4159,952.200,1299.200,24.800,44.500,0.400,0,0,0
written-nogl3,4160,949.300,1317.200,45.600,46.200,0.900,0,0,0
written-nogl3,4161,957.900,1361.900,64.200,50.800,0.300,0,0,0
written-nogl3,4162,1347.900,1402.700,66.600,58.700,0.600,0,0,0
written-nogl3,4163,963.900,1410.800,94.700,53.300,0.400,0,0,0
written-nogl3,4164,974.600,1469.500,125.200,55.400,0.300,0,0,0
written-nogl3,4165,973.300,1429.200,119.000,56.100,0.500,0,0,0
written-nogl3,4166,947.300,1455.100,142.500,54.400,0.400,0,0,0
written-nogl3,4167,950.700,1478.100,173.200,51.200,0.400,0,0,0
written-nogl3,4168,970.600,1484.100,182.000,55.400,0.800,0,0,0
written-nogl3,4169,933.600,1471.600,173.000,58.100,0.500,0,0,0
written-nogl3,4170,948.500,1503.700,181.000,52.400,0.700,0,0,0
written-nogl3,4171,1049.700,1641.700,193.600,66.700,0.900,0,0,0
written-nogl3,4172,985.600,1513.600,214.200,52.700,0.400,0,0,0
written-nogl3,4173,972.900,1532.400,234.600,54.000,0.500,0,0,0
written-nogl3,4174,987.500,1558.100,254.100,55.100,0.400,0,0,0
written-nogl3,4175,992.000,1599.200,286.700,61.900,0.400,0,0,0
written-nogl3,4176,1043.400,1630.400,312.500,54.700,0.500,0,0,0
written-nogl3,4177,937.200,1608.400,324.300,52.900,0.300,0,0,0
written-nogl3,4178,1002.100,1682.000,354.000,54.400,0.500,0,0,0
written-nogl3,4179,959.400,1737.100,373.300,55.700,0.400,0,0,0
written-nogl3,4180,969.400,1713.700,397.100,56.700,0.400,0,0,0
written-nogl3,4181,953.900,1679.400,414.300,53.600,0.300,0,0,0
written-nogl3,4182,951.200,1721.400,477.900,58.900,0.700,0,0,0
written-nogl3,4183,976.000,1856.700,477.900,61.800,0.500,0,0,0
written-nogl3,4184,933.100,1796.000,441.700,57.500,0.400,0,0,0
written-nogl3,4185,979.100,1770.900,442.400,56.100,0.400,0,0,0
written-nogl3,4186,955.800,1785.700,447.100,62.000,0.400,0,0,0
written-nogl3,4187,982.100,1831.400,474.700,62.700,0.400,0,0,0
written-nogl3,4188,976.200,1941.000,503.500,66.900,0.200,0,0,0
written-nogl3,4189,976.400,1858.000,493.400,59.000,0.600,0,0,0
written-nogl3,4190,1221.300,1989.600,503.600,67.700,1.000,0,0,0
written-nogl3,4191,954.200,1886.300,514.700,60.500,0.200,0,0,0
written-nogl3,4192,989.300,1919.500,529.100,60.500,0.900,0,0,0
written-nogl3,4193,1051.600,1921.200,533.000,59.500,1.000,0,0,0
written-nogl3,4194,1002.900,1969.800,663.700,59.100,0.200,0,0,0
written-nogl3,4195,986.400,2202.100,565.900,63.100,0.400,0,0,0
written-nogl3,4196,951.800,2171.700,580.700,60.700,0.400,0,0,0
written-nogl3,4197,955.400,2234.400,641.000,66.900,0.400,0,0,0
written-nogl3,4198,980.900,2203.200,609.900,59.900,0.400,0,0,0
written-nogl3,4199,958.100,2230.500,610.600,62.900,0.500,0,0,0
written-nogl3,4200,1022.400,2276.900,625.300,63.300,0.400,0,0,0
written-nogl3,4201,980.700,2330.800,640.600,62.500,0.500,0,0,0
written-nogl3,4202,960.500,2292.700,652.000,66.800,0.400,0,0,0
written-nogl3,4203,992.800,2312.900,644.700,65.100,0.400,0,0,0
written-nogl3,4205,987.600,2376.200,658.200,59.600,0.500,0,0,0
written-nogl3,4206,944.700,2445.100,683.500,65.900,0.400,0,0,0
written-nogl3,4207,962.600,2502.400,670.600,58.900,0.300,0,0,0
written-nogl3,4208,998.200,2390.600,726.500,60.700,0.800,0,0,0
written-nogl3,4209,967.600,2389.500,681.900,62.700,0.400,0,0,0
written-nogl3,4210,947.400,2369.600,682.300,59.100,0.300,0,0,0
written-nogl3,4211,962.100,2477.000,681.900,58.300,1.000,0,0,0
written-nogl3,4212,961.200,2363.300,691.000,61.800,0.300,0,0,0
written-nogl3,4213,956.500,2334.700,715.600,63.700,0.300,0,0,0
written-nogl3,4214,976.300,2422.700,690.100,58.500,0.400,0,0,0
written-nogl3,4215,946.100,2383.300,684.200,75.200,0.400,0,0,0
written-nogl3,4216,985.000,2387.600,685.700,61.300,0.400,0,0,0
written-nogl3,4217,960.200,2381.700,705.000,65.600,0.800,0,0,0
written-nogl3,4218,971.900,2351.700,692.000,63.500,0.300,0,0,0
written-nogl3,4219,982.700,2504.400,687.900,64.900,1.000,0,0,0
written-nogl3,4220,1069.000,2487.700,811.100,64.500,0.600,0,0,0
written-nogl3,4221,1002.900,2435.400,684.600,71.700,0.600,0,0,0
written-nogl3,4222,983.000,2381.600,697.300,67.200,0.400,0,0,0
